sample_id,image_path,lighting_label,framesize,quality,brightness,contrast,saturation,aec,agc,awb,http_code,bytes,captured_at_utc,display_text,notes
capture_0036,tools/dataset/captures/baseline_20260625T182331Z/capture_0036.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9547,2026-06-25T18:24:27Z,,
capture_0037,tools/dataset/captures/baseline_20260625T182331Z/capture_0037.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9738,2026-06-25T18:24:29Z,,
capture_0038,tools/dataset/captures/baseline_20260625T182331Z/capture_0038.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,12614,2026-06-25T18:24:30Z,,
capture_0039,tools/dataset/captures/baseline_20260625T182331Z/capture_0039.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,13650,2026-06-25T18:24:32Z,,
capture_0040,tools/dataset/captures/baseline_20260625T182331Z/capture_0040.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9635,2026-06-25T18:24:33Z,,
capture_0041,tools/dataset/captures/baseline_20260625T182331Z/capture_0041.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,10037,2026-06-25T18:24:35Z,,
capture_0042,tools/dataset/captures/baseline_20260625T182331Z/capture_0042.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,15620,2026-06-25T18:24:36Z,,
capture_0043,tools/dataset/captures/baseline_20260625T182331Z/capture_0043.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9882,2026-06-25T18:24:37Z,,
capture_0044,tools/dataset/captures/baseline_20260625T182331Z/capture_0044.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,13902,2026-06-25T18:24:38Z,,
capture_0045,tools/dataset/captures/baseline_20260625T182331Z/capture_0045.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,15497,2026-06-25T18:24:39Z,,
capture_0046,tools/dataset/captures/baseline_20260625T182331Z/capture_0046.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9473,2026-06-25T18:24:41Z,,
capture_0047,tools/dataset/captures/baseline_20260625T182331Z/capture_0047.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,12628,2026-06-25T18:24:42Z,,
capture_0048,tools/dataset/captures/baseline_20260625T182331Z/capture_0048.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9526,2026-06-25T18:24:43Z,,
capture_0049,tools/dataset/captures/baseline_20260625T182331Z/capture_0049.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9579,2026-06-25T18:24:44Z,,
capture_0050,tools/dataset/captures/baseline_20260625T182331Z/capture_0050.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,12789,2026-06-25T18:24:46Z,,
capture_0051,tools/dataset/captures/baseline_20260625T182331Z/capture_0051.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9589,2026-06-25T18:24:47Z,,
capture_0052,tools/dataset/captures/baseline_20260625T182331Z/capture_0052.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,12656,2026-06-25T18:24:48Z,,
capture_0053,tools/dataset/captures/baseline_20260625T182331Z/capture_0053.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,15625,2026-06-25T18:24:49Z,,
capture_0054,tools/dataset/captures/baseline_20260625T182331Z/capture_0054.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9953,2026-06-25T18:24:50Z,,
capture_0055,tools/dataset/captures/baseline_20260625T182331Z/capture_0055.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,12618,2026-06-25T18:24:52Z,,
capture_0056,tools/dataset/captures/baseline_20260625T182331Z/capture_0056.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9604,2026-06-25T18:24:53Z,,
capture_0057,tools/dataset/captures/baseline_20260625T182331Z/capture_0057.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9709,2026-06-25T18:24:54Z,,
capture_0058,tools/dataset/captures/baseline_20260625T182331Z/capture_0058.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,12594,2026-06-25T18:24:55Z,,
capture_0059,tools/dataset/captures/baseline_20260625T182331Z/capture_0059.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,13329,2026-06-25T18:24:57Z,,
capture_0060,tools/dataset/captures/baseline_20260625T182331Z/capture_0060.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9593,2026-06-25T18:24:58Z,,
capture_0061,tools/dataset/captures/baseline_20260625T182331Z/capture_0061.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,12748,2026-06-25T18:24:59Z,,
capture_0062,tools/dataset/captures/baseline_20260625T182331Z/capture_0062.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,13584,2026-06-25T18:25:01Z,,
capture_0063,tools/dataset/captures/baseline_20260625T182331Z/capture_0063.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9735,2026-06-25T18:25:02Z,,
capture_0064,tools/dataset/captures/baseline_20260625T182331Z/capture_0064.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,12594,2026-06-25T18:25:03Z,,
capture_0065,tools/dataset/captures/baseline_20260625T182331Z/capture_0065.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,13059,2026-06-25T18:25:05Z,,
capture_0066,tools/dataset/captures/baseline_20260625T182331Z/capture_0066.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9655,2026-06-25T18:25:06Z,,
capture_0067,tools/dataset/captures/baseline_20260625T182331Z/capture_0067.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9615,2026-06-25T18:25:07Z,,
capture_0068,tools/dataset/captures/baseline_20260625T182331Z/capture_0068.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,12661,2026-06-25T18:25:09Z,,
capture_0069,tools/dataset/captures/baseline_20260625T182331Z/capture_0069.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9759,2026-06-25T18:25:10Z,,
capture_0070,tools/dataset/captures/baseline_20260625T182331Z/capture_0070.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,12783,2026-06-25T18:25:11Z,,
capture_0071,tools/dataset/captures/baseline_20260625T182331Z/capture_0071.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,15678,2026-06-25T18:25:12Z,,
capture_0072,tools/dataset/captures/baseline_20260625T182331Z/capture_0072.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9997,2026-06-25T18:25:14Z,,
capture_0073,tools/dataset/captures/baseline_20260625T182331Z/capture_0073.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9576,2026-06-25T18:25:15Z,,
capture_0074,tools/dataset/captures/baseline_20260625T182331Z/capture_0074.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,15866,2026-06-25T18:25:16Z,,
capture_0075,tools/dataset/captures/baseline_20260625T182331Z/capture_0075.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9603,2026-06-25T18:25:17Z,,
capture_0076,tools/dataset/captures/baseline_20260625T182331Z/capture_0076.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9609,2026-06-25T18:25:19Z,,
capture_0077,tools/dataset/captures/baseline_20260625T182331Z/capture_0077.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9567,2026-06-25T18:25:21Z,,
capture_0078,tools/dataset/captures/baseline_20260625T182331Z/capture_0078.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,12681,2026-06-25T18:25:22Z,,
capture_0079,tools/dataset/captures/baseline_20260625T182331Z/capture_0079.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9652,2026-06-25T18:25:24Z,,
capture_0080,tools/dataset/captures/baseline_20260625T182331Z/capture_0080.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9627,2026-06-25T18:25:25Z,,
capture_0081,tools/dataset/captures/baseline_20260625T182331Z/capture_0081.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9563,2026-06-25T18:25:27Z,,
capture_0082,tools/dataset/captures/baseline_20260625T182331Z/capture_0082.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9632,2026-06-25T18:25:29Z,,
capture_0083,tools/dataset/captures/baseline_20260625T182331Z/capture_0083.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,12563,2026-06-25T18:25:30Z,,
capture_0084,tools/dataset/captures/baseline_20260625T182331Z/capture_0084.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9722,2026-06-25T18:25:31Z,,
capture_0085,tools/dataset/captures/baseline_20260625T182331Z/capture_0085.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9502,2026-06-25T18:25:33Z,,
capture_0086,tools/dataset/captures/baseline_20260625T182331Z/capture_0086.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,12502,2026-06-25T18:25:34Z,,
capture_0087,tools/dataset/captures/baseline_20260625T182331Z/capture_0087.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,15998,2026-06-25T18:25:35Z,,
capture_0088,tools/dataset/captures/baseline_20260625T182331Z/capture_0088.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9567,2026-06-25T18:25:37Z,,
capture_0089,tools/dataset/captures/baseline_20260625T182331Z/capture_0089.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,12646,2026-06-25T18:25:38Z,,
capture_0090,tools/dataset/captures/baseline_20260625T182331Z/capture_0090.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,13525,2026-06-25T18:25:39Z,,
capture_0091,tools/dataset/captures/baseline_20260625T182331Z/capture_0091.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,10100,2026-06-25T18:25:41Z,,
capture_0092,tools/dataset/captures/baseline_20260625T182331Z/capture_0092.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9956,2026-06-25T18:25:42Z,,
capture_0093,tools/dataset/captures/baseline_20260625T182331Z/capture_0093.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,15713,2026-06-25T18:25:43Z,,
capture_0094,tools/dataset/captures/baseline_20260625T182331Z/capture_0094.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9573,2026-06-25T18:25:45Z,,
capture_0095,tools/dataset/captures/baseline_20260625T182331Z/capture_0095.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,12699,2026-06-25T18:25:46Z,,
capture_0096,tools/dataset/captures/baseline_20260625T182331Z/capture_0096.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,15657,2026-06-25T18:25:47Z,,
capture_0097,tools/dataset/captures/baseline_20260625T182331Z/capture_0097.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9587,2026-06-25T18:25:49Z,,
capture_0098,tools/dataset/captures/baseline_20260625T182331Z/capture_0098.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,12679,2026-06-25T18:25:50Z,,
capture_0099,tools/dataset/captures/baseline_20260625T182331Z/capture_0099.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,12791,2026-06-25T18:25:51Z,,
capture_0100,tools/dataset/captures/baseline_20260625T182331Z/capture_0100.jpg,baseline_2p4_wifi,vga,12,,,,,,,200,9626,2026-06-25T18:25:53Z,,
