image_path,accepted,rejection_reasons,decode_ok,jpeg_format,width,height,locator_found,locator_x,locator_y,locator_width,locator_height,locator_rotation,locator_score,brightness_mean,contrast_stddev,sharpness_laplacian_variance,perceptual_dhash,nearest_accepted_path,nearest_hash_distance
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0145.jpg,True,,True,True,640,480,True,312,73,270,286,0,4902,52.06819534301758,66.14842987060547,681.477294921875,f05460708c9888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0148.jpg,True,,True,True,640,480,True,312,73,270,286,0,5026,53.24006652832031,67.0231704711914,696.74658203125,f05060708c9888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0151.jpg,True,,True,True,640,480,True,289,0,351,372,0,5071,36.50058364868164,57.134281158447266,433.4852294921875,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0154.jpg,True,,True,True,640,480,True,289,0,351,372,0,5022,36.38949203491211,56.88142776489258,444.3160095214844,08f0e0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0157.jpg,False,display_not_found,True,True,640,480,False,,,,,,,19.412025451660156,32.32112503051758,149.28794860839844,0c9c9898a38e8080,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0160.jpg,True,,True,True,640,480,True,289,0,351,372,0,5012,36.39765167236328,56.881370544433594,434.97479248046875,08f0e0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0163.jpg,True,,True,True,640,480,True,289,0,351,372,0,5138,36.96669387817383,57.615692138671875,437.8351135253906,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0166.jpg,True,,True,True,640,480,True,312,73,270,286,0,5105,54.169437408447266,67.79885864257812,700.9342041015625,f05060709c9888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0169.jpg,True,,True,True,640,480,True,289,0,351,372,0,5015,36.39398193359375,56.86268615722656,435.3527526855469,08f0e0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0172.jpg,True,,True,True,640,480,True,312,73,270,286,0,4934,52.1644401550293,66.2181625366211,684.3497314453125,d85864708c9888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0175.jpg,True,,True,True,640,480,True,312,73,270,286,0,5017,53.28888702392578,67.11932373046875,699.2901000976562,f05064708c9880a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0178.jpg,False,display_not_found,True,True,640,480,False,,,,,,,28.20338249206543,31.61050796508789,187.684326171875,0c9c98ae8c8c8080,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0181.jpg,True,,True,True,640,480,True,312,73,270,286,0,4908,51.91618728637695,65.85987854003906,688.057373046875,d85060708c9888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0184.jpg,False,display_not_found,True,True,640,480,False,,,,,,,94.41299438476562,66.87657928466797,251.59906005859375,0c9c98d8cacc8180,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0186.jpg,True,,True,True,640,480,True,289,0,351,372,0,4973,36.0666618347168,56.39601135253906,433.4307556152344,28f0d0e1f199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0189.jpg,True,,True,True,640,480,True,289,0,351,372,0,4904,35.6272087097168,56.030818939208984,428.1352233886719,28f0d0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0192.jpg,True,,True,True,640,480,True,312,73,270,286,0,4950,52.59125900268555,66.50398254394531,697.9822998046875,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0195.jpg,True,,True,True,640,480,True,312,73,270,286,0,4980,52.61353302001953,66.39193725585938,694.8660888671875,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0198.jpg,True,,True,True,640,480,True,289,0,351,372,0,4977,36.08921432495117,56.42215347290039,434.6466064453125,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0201.jpg,True,,True,True,640,480,True,312,73,270,286,0,4990,52.65485763549805,66.52508544921875,696.6068115234375,d05060708c9888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0204.jpg,True,,True,True,640,480,True,289,0,351,372,0,4988,36.06657028198242,56.31526184082031,430.869140625,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0207.jpg,True,,True,True,640,480,True,312,73,270,286,0,4982,52.719970703125,66.52507019042969,699.39599609375,d0506070849880a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0210.jpg,True,,True,True,640,480,True,289,0,351,372,0,4976,36.0551872253418,56.48745346069336,431.3014831542969,08f0f0e0a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0213.jpg,False,display_not_found,True,True,640,480,False,,,,,,,22.533544540405273,29.735807418823242,138.61367797851562,0c9898d84349c0c0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0216.jpg,True,,True,True,640,480,True,289,0,351,372,0,4850,35.28536605834961,55.70431137084961,424.60015869140625,18e0e0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0219.jpg,True,,True,True,640,480,True,289,0,351,372,0,4886,35.607173919677734,56.122276306152344,429.1076965332031,18e0e0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0222.jpg,True,,True,True,640,480,True,312,73,270,286,0,4943,52.4097785949707,66.44841766357422,683.404052734375,d05064708c9888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0225.jpg,True,,True,True,640,480,True,289,0,351,372,0,4965,35.9533805847168,56.38700485229492,436.69268798828125,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0228.jpg,True,,True,True,640,480,True,312,73,270,286,0,4973,52.440223693847656,66.3263931274414,694.9581909179688,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0231.jpg,True,,True,True,640,480,True,312,73,270,286,0,4960,52.43826675415039,66.37151336669922,699.8301391601562,d05060708c9888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0234.jpg,True,,True,True,640,480,True,289,0,351,372,0,4983,35.89479446411133,56.3623046875,437.42840576171875,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0237.jpg,True,,True,True,640,480,True,289,0,351,372,0,4969,35.957725524902344,56.43989181518555,437.31488037109375,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0240.jpg,True,,True,True,640,480,True,312,73,270,286,0,4956,52.40704345703125,66.40960693359375,695.6629638671875,d05060708c9888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0243.jpg,True,,True,True,640,480,True,312,73,270,286,0,4956,52.40995788574219,66.33397674560547,688.5179443359375,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0246.jpg,True,,True,True,640,480,True,289,0,351,372,0,4950,35.84084701538086,56.40715408325195,436.55902099609375,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0249.jpg,True,,True,True,640,480,True,289,0,351,372,0,4982,35.94948196411133,56.40348434448242,434.9180603027344,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0252.jpg,True,,True,True,640,480,True,289,0,351,372,0,4966,35.94987487792969,56.3706169128418,436.888427734375,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0255.jpg,True,,True,True,640,480,True,312,73,270,286,0,4976,52.44947052001953,66.41374969482422,697.2703857421875,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0258.jpg,True,,True,True,640,480,True,292,0,348,369,0,4970,36.4525260925293,56.64210510253906,444.0898132324219,18e0f0e1e199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0261.jpg,True,,True,True,640,480,True,312,73,270,286,0,4976,52.382568359375,66.39620971679688,699.567138671875,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0264.jpg,True,,True,True,640,480,True,289,0,351,372,0,4973,35.93135452270508,56.402164459228516,440.1182861328125,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0267.jpg,True,,True,True,640,480,True,289,0,351,372,0,4962,35.95018005371094,56.34149932861328,435.09136962890625,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0270.jpg,True,,True,True,640,480,True,289,0,351,372,0,4964,35.89291763305664,56.39858627319336,436.37823486328125,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0273.jpg,True,,True,True,640,480,True,312,73,270,286,0,4963,52.394107818603516,66.40692901611328,691.895263671875,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0276.jpg,True,,True,True,640,480,True,294,0,314,333,0,1935,31.198036193847656,50.7169075012207,436.4031677246094,0cf1d0e1e0519894,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0279.jpg,True,,True,True,640,480,True,293,0,324,343,0,1934,35.688812255859375,48.29240417480469,475.6568603515625,08f1d0e1e1629090,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0282.jpg,True,,True,True,640,480,True,312,73,270,286,0,4971,52.46791076660156,66.43286895751953,699.375732421875,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0285.jpg,True,,True,True,640,480,True,289,0,351,372,0,4963,35.85073471069336,56.409149169921875,435.8417663574219,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0288.jpg,True,,True,True,640,480,True,289,0,351,372,0,4969,35.96066665649414,56.348819732666016,436.3109436035156,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0291.jpg,True,,True,True,640,480,True,289,0,351,372,0,4978,35.98151397705078,56.395694732666016,434.2829284667969,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0294.jpg,True,,True,True,640,480,True,289,0,351,372,0,4962,35.93064498901367,56.3499755859375,432.9359436035156,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0297.jpg,True,,True,True,640,480,True,312,73,270,286,0,4949,52.37188720703125,66.37991333007812,694.7447509765625,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0300.jpg,True,,True,True,640,480,True,289,0,351,372,0,4962,35.98141098022461,56.416202545166016,434.2861633300781,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0303.jpg,False,display_not_found,True,True,640,480,False,,,,,,,22.189218521118164,28.697799682617188,143.4857940673828,0c9c9c66d2900018,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0306.jpg,True,,True,True,640,480,True,289,0,351,372,0,4974,35.96192932128906,56.323028564453125,434.5965270996094,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0309.jpg,True,,True,True,640,480,True,312,73,270,286,0,4956,52.387115478515625,66.42000579833984,695.4279174804688,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0312.jpg,True,,True,True,640,480,True,314,77,266,282,0,4967,53.37334060668945,66.8567886352539,701.8859252929688,d05060708c98a8a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0315.jpg,True,,True,True,640,480,True,289,0,351,372,0,4976,35.90227508544922,56.49054718017578,440.4038391113281,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0318.jpg,True,,True,True,640,480,True,312,73,270,286,0,4957,52.33852767944336,66.37931060791016,693.650146484375,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0321.jpg,True,,True,True,640,480,True,289,0,351,372,0,4962,35.90336227416992,56.350006103515625,436.8481140136719,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0324.jpg,True,,True,True,640,480,True,289,0,351,372,0,4979,35.92212677001953,56.36125564575195,433.4677429199219,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0327.jpg,True,,True,True,640,480,True,289,0,351,372,0,4985,35.9374885559082,56.40683364868164,434.0832824707031,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0330.jpg,True,,True,True,640,480,True,312,73,270,286,0,4950,52.481224060058594,66.39738464355469,693.266357421875,d0506070849888a0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0333.jpg,True,,True,True,640,480,True,289,0,351,372,0,4974,35.97368621826172,56.344886779785156,434.11767578125,08f0f0e1a199d1e0,,
/home/mpetrick/repos/esp32-fever-dream/tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0336.jpg,True,,True,True,640,480,True,289,0,351,372,0,4990,35.903438568115234,56.39964294433594,436.84814453125,08f0f0e1a199d1e0,,
