sample_id,image_path,temperature_c,humidity_percent,co2_ppm,hcho_raw,tvoc_raw,valid,split,notes,review_status,reviewer,reviewed_at_utc,proposal_model,prompt_version,source_proposals
capture_0127,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0127.jpg,28,46,789,56,56,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0130,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0130.jpg,28,46,794,57,59,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0133,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0133.jpg,28,46,794,57,59,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0136,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0136.jpg,28,46,805,59,65,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0139,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0139.jpg,28,46,772,55,5,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0142,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0142.jpg,28,46,772,54,18,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0145,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0145.jpg,28,46,767,52,15,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0148,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0148.jpg,28,46,783,55,54,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0151,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0151.jpg,28,46,789,55,54,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0154,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0154.jpg,28,46,783,55,54,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0160,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0160.jpg,28,46,783,55,54,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0163,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0163.jpg,28,46,789,56,56,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0166,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0166.jpg,28,46,789,56,56,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0169,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0169.jpg,28,46,783,55,54,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0172,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0172.jpg,28,46,778,54,54,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0175,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0175.jpg,28,46,783,54,54,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0181,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0181.jpg,28,46,772,53,18,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0186,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0186.jpg,28,46,778,53,18,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0189,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0189.jpg,28,46,778,54,5,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0192,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0192.jpg,28,46,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0195,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0195.jpg,28,46,750,13,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0198,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0198.jpg,28,46,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0201,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0201.jpg,28,46,750,49,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0204,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0204.jpg,28,46,750,13,10,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0207,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0207.jpg,28,46,756,49,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0210,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0210.jpg,28,46,756,49,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0216,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0216.jpg,28,46,767,5,42,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0219,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0219.jpg,28,46,767,52,15,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0222,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0222.jpg,28,46,756,5,10,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0225,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0225.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0228,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0228.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0231,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0231.jpg,28,45,750,9,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,,,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0234,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0234.jpg,28,45,750,49,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0237,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0237.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0240,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0240.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0243,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0243.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0246,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0246.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0249,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0249.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0252,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0252.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0255,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0255.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0258,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0258.jpg,28,45,750,13,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0261,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0261.jpg,28,45,750,0,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0264,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0264.jpg,28,45,750,49,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0267,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0267.jpg,28,45,750,0,137,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0270,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0270.jpg,28,45,750,49,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0273,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0273.jpg,28,45,750,49,87,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
capture_0279,tools/dataset/captures/serial_timed_fast_20260627T1205Z/capture_0279.jpg,23,72,750,13,36,true,train,timed_daylight_usb ollama_ocr,approved,owner-bulk-approved,2026-06-29T06:46:10+00:00,qwen3-vl:4b,aqs-five-field-v2,tools/dataset/captures/serial_timed_fast_20260627T1205Z/labels_ollama_review_queue.csv
