sample_id,image_path,lighting_label,framesize,quality,brightness,contrast,saturation,aec,agc,awb,http_code,bytes,captured_at_utc,display_text,notes
capture_0033,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0033.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18870,2026-06-25T18:36:32Z,,
capture_0034,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0034.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18515,2026-06-25T18:36:33Z,,
capture_0035,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0035.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18589,2026-06-25T18:36:35Z,,
capture_0036,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0036.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18485,2026-06-25T18:36:36Z,,
capture_0037,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0037.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18421,2026-06-25T18:36:39Z,,
capture_0038,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0038.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18458,2026-06-25T18:36:40Z,,
capture_0039,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0039.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18305,2026-06-25T18:36:41Z,,
capture_0040,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0040.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18295,2026-06-25T18:36:43Z,,
capture_0041,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0041.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18326,2026-06-25T18:36:44Z,,
capture_0042,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0042.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18162,2026-06-25T18:36:45Z,,
capture_0043,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0043.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18148,2026-06-25T18:36:46Z,,
capture_0044,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0044.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18338,2026-06-25T18:36:47Z,,
capture_0045,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0045.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18194,2026-06-25T18:36:49Z,,
capture_0046,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0046.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18734,2026-06-25T18:36:50Z,,
capture_0047,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0047.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18937,2026-06-25T18:36:51Z,,
capture_0048,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0048.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18543,2026-06-25T18:36:52Z,,
capture_0049,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0049.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18112,2026-06-25T18:36:54Z,,
capture_0050,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0050.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,13413,2026-06-25T18:36:55Z,,
capture_0051,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0051.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18518,2026-06-25T18:37:02Z,,
capture_0052,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0052.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18488,2026-06-25T18:37:04Z,,
capture_0053,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0053.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18422,2026-06-25T18:37:05Z,,
capture_0054,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0054.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,19277,2026-06-25T18:37:06Z,,
capture_0055,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0055.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18446,2026-06-25T18:37:08Z,,
capture_0056,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0056.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18479,2026-06-25T18:37:09Z,,
capture_0057,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0057.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18821,2026-06-25T18:37:10Z,,
capture_0058,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0058.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18546,2026-06-25T18:37:11Z,,
capture_0059,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0059.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18960,2026-06-25T18:37:13Z,,
capture_0060,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0060.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18517,2026-06-25T18:37:14Z,,
capture_0061,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0061.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18500,2026-06-25T18:37:15Z,,
capture_0062,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0062.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18450,2026-06-25T18:37:16Z,,
capture_0063,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0063.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18660,2026-06-25T18:37:18Z,,
capture_0064,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0064.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18574,2026-06-25T18:37:19Z,,
capture_0065,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0065.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18648,2026-06-25T18:37:20Z,,
capture_0066,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0066.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18506,2026-06-25T18:37:21Z,,
capture_0067,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0067.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18493,2026-06-25T18:37:23Z,,
capture_0068,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0068.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18582,2026-06-25T18:37:24Z,,
capture_0069,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0069.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18337,2026-06-25T18:37:25Z,,
capture_0070,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0070.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18793,2026-06-25T18:37:26Z,,
capture_0071,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0071.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18436,2026-06-25T18:37:27Z,,
capture_0072,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0072.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,19357,2026-06-25T18:37:29Z,,
capture_0073,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0073.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18381,2026-06-25T18:37:30Z,,
capture_0074,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0074.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18503,2026-06-25T18:37:31Z,,
capture_0075,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0075.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18396,2026-06-25T18:37:33Z,,
capture_0076,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0076.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18588,2026-06-25T18:37:34Z,,
capture_0077,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0077.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18458,2026-06-25T18:37:35Z,,
capture_0078,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0078.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18433,2026-06-25T18:37:37Z,,
capture_0079,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0079.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18927,2026-06-25T18:37:38Z,,
capture_0080,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0080.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18433,2026-06-25T18:37:39Z,,
capture_0081,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0081.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18657,2026-06-25T18:37:40Z,,
capture_0082,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0082.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18944,2026-06-25T18:37:42Z,,
capture_0083,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0083.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18434,2026-06-25T18:37:43Z,,
capture_0084,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0084.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,19150,2026-06-25T18:37:44Z,,
capture_0085,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0085.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18435,2026-06-25T18:37:45Z,,
capture_0086,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0086.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18475,2026-06-25T18:37:47Z,,
capture_0087,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0087.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18460,2026-06-25T18:37:48Z,,
capture_0088,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0088.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18538,2026-06-25T18:37:50Z,,
capture_0089,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0089.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,19204,2026-06-25T18:37:51Z,,
capture_0090,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0090.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18480,2026-06-25T18:37:52Z,,
capture_0091,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0091.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18435,2026-06-25T18:37:53Z,,
capture_0092,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0092.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18909,2026-06-25T18:37:55Z,,
capture_0093,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0093.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18861,2026-06-25T18:37:56Z,,
capture_0094,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0094.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18433,2026-06-25T18:37:57Z,,
capture_0095,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0095.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18454,2026-06-25T18:37:58Z,,
capture_0096,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0096.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18457,2026-06-25T18:37:59Z,,
capture_0097,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0097.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18898,2026-06-25T18:38:01Z,,
capture_0098,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0098.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18750,2026-06-25T18:38:02Z,,
capture_0099,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0099.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,18354,2026-06-25T18:38:03Z,,
capture_0100,tools/dataset/captures/training_baseline_manual_20260625T183552Z/capture_0100.jpg,baseline_manual_bright,vga,12,2,2,,0,0,0,200,19512,2026-06-25T18:38:04Z,,
